id;flight_number;origin_airport_id;destination_airport_id;sched_aircraft_type_id;act_aircraft_type_id;scheduled_depart_day;scheduled_depart_hour;scheduled_arrival_day;scheduled_arrival_hour;distance;actual_distance;actual_arival_day;actual_arrival_hour;planned_first_passengers;planned_business_passengers;planned_premium_economy_passengers;planned_economy_passengers;actual_first_passengers;actual_business_passengers;actual_premium_economy_passengers;actual_economy_passengers
87ab1340-19ce-4df0-b406-f212da77d1d7;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;17;21;17;23;1332;1332;17;23;12;1;15;276;13;1;14;294
4088492a-5f24-4f5a-96c2-fccf9abab7d4;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;18;21;18;23;1332;1354;19;2;4;5;4;105;4;5;4;98
970da1a6-151b-4911-9280-7e9b61ff882d;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;19;21;19;23;1332;1332;19;23;2;13;11;66;2;13;11;57
6a776af2-605f-46a3-af08-7594f2aa31c1;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;20;21;20;23;1332;1423;21;2;2;20;4;71;2;20;4;71
6ef44f82-efda-4377-954f-05c72bf06d92;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;21;21;21;23;1332;1332;21;23;1;60;11;122;1;61;9;133
951016f2-70ed-46c9-b972-f06c78301074;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;22;21;22;23;1332;1332;22;23;11;5;7;127;11;5;6;111
8f20028b-ef97-4aa2-9ecf-d448394c256b;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;23;21;23;23;1332;1447;24;2;8;1;29;14;8;1;31;16
b42c892b-de14-4802-80c6-98b1f06d4e88;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;24;21;24;23;1332;1429;25;0;7;33;3;17;7;34;3;18
7f0d97da-4cc0-4cac-8fb4-c1b315b2757e;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;25;21;25;23;1332;1332;25;23;0;14;4;165;0;14;4;180
bf258b93-135c-457c-8aa7-c6105dab2460;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;26;21;26;23;1332;1332;26;23;4;7;13;186;4;7;12;183
cec350a7-16fa-408e-8bb6-3d36e7f41c24;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;27;21;27;23;1332;1441;28;2;7;31;10;97;7;31;9;84
de24097e-9fa6-4472-83ca-c23c7f78e84b;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;28;21;28;23;1332;1332;28;23;12;11;6;23;12;11;7;27
c31e8306-f844-4a6f-bb42-0bcdb6843293;AB1261;5dc69b1e-b4f6-4f67-84b4-acdb043de5e8;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;21;29;23;1332;1332;29;23;0;27;8;131;0;28;7;123
1cc23395-d3ec-41ea-a716-46bd839048a4;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;0;5;0;11;4759;4759;0;11;18;27;4;165;19;28;4;184
0e6d1bfd-7598-493c-8aab-3d2e8803b172;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;1;5;1;11;4759;4759;1;11;17;5;21;237;18;5;24;274
d09632f2-94fa-477f-b6e7-92fe9b09ed3c;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;2;5;2;11;4759;5068;2;12;2;19;6;44;2;19;6;48
c4a28487-617f-4786-8f03-d9440d3d24b3;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;4;5;4;11;4759;4759;4;11;8;60;19;44;8;59;20;50
36c4df7f-b3dc-4a3e-8c29-4e901feb792d;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;6;5;6;11;4759;4759;6;11;10;62;4;159;10;61;4;164
963c285b-dee4-4bff-a516-d5ce29753817;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;020941c7-3b40-4654-8b78-c755f48571c6;7;5;7;11;4759;4856;7;14;0;0;17;57;0;0;16;49
57c13472-0620-4793-874c-d2d04932b42e;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;8;5;8;11;4759;4759;8;11;2;28;11;40;2;29;10;41
5125c68f-3c11-4baf-8a80-c0b18ed596bc;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;9;5;9;11;4759;5123;9;12;0;19;1;123;0;19;1;133
e597f043-6b42-46ef-add9-afe582e8e26d;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;11;5;11;11;4759;4759;11;11;13;23;8;303;14;24;8;291
f8de6676-6a01-4f08-9509-ddcf3f0c85c1;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;13;5;13;11;4759;4759;13;11;6;21;5;39;6;22;5;45
bce88dd0-3ae3-4189-a161-7781cbf1542a;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;14;5;14;11;4759;4759;14;11;10;0;26;120;10;0;24;122
1d21ff5d-6ea5-43fb-8661-2d137afc2977;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;020941c7-3b40-4654-8b78-c755f48571c6;15;5;15;11;4759;5094;15;13;1;2;7;109;1;2;7;108
0295eb7d-9c1c-4523-ae2f-3906aedfc148;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;16;5;16;11;4759;4759;16;11;2;10;4;98;2;10;4;115
36c1fc88-0bef-449d-b81b-ebd60bf5a056;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;b2017ed7-66c7-4498-b647-500ea1ef03d6;18;5;18;11;4759;4759;18;11;0;23;2;41;0;23;2;36
98770305-2f37-40d3-ac0b-cc9369f175e7;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;20;5;20;11;4759;5073;20;12;3;38;16;178;3;39;15;158
41ab4db9-bc10-462e-a95b-23948b069bb3;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;21;5;21;11;4759;5104;21;12;2;19;1;91;2;19;1;90
f4c315d5-73d1-4027-b767-8dbdb225c1a6;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;22;5;22;11;4759;4759;22;11;2;36;22;86;2;37;22;85
dad71f87-f430-4a55-bfdb-a7f4259ee237;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;23;5;23;11;4759;4759;23;11;4;26;15;122;4;26;13;118
76e00022-ddd2-4917-b7da-f028134976a8;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;25;5;25;11;4759;4759;25;11;1;15;16;65;1;15;14;58
29ba3039-fe56-49ed-a9b7-41bc6a77f468;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;27;5;27;11;4759;4759;27;11;3;26;22;126;3;26;21;121
f22cdde7-33f3-4b12-86e8-f3ea181b332b;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;5;28;11;4759;4858;28;13;1;21;6;116;1;21;7;110
aa52db1a-bf9e-468b-9f94-ec63839f4ea1;AB1262;381fada9-f9a0-4ee4-a994-228b88e53d35;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;29;5;29;11;4759;4846;29;14;12;12;8;208;12;12;9;192
3a317bc1-e461-4a8d-8861-abb94ee34530;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;0;15;0;20;3639;3639;0;20;4;5;14;83;4;5;12;88
87803c2d-0fab-4e36-919c-3d365eb6d035;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;1;15;1;20;3639;3639;1;20;5;35;3;73;5;35;3;87
2820ef22-8918-40bc-a75e-37551c987b69;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;2;15;2;20;3639;3639;2;20;5;27;18;53;5;28;20;57
e796ad38-ea41-4f82-9894-9e65ab5aed86;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;4;15;4;20;3639;3639;4;20;3;22;5;119;3;22;5;143
1c2469c4-219e-4eba-97cc-46745b36cd33;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;6;15;6;20;3639;3948;6;22;6;14;0;189;6;14;0;196
7e3bed0e-f88f-483b-9276-b9a318b06e43;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;7e61f470-91fe-40e5-9926-9ec7849506dd;7;15;7;20;3639;3949;7;22;4;54;25;296;4;41;27;196
8c638f12-ad8d-42f6-bb31-895b0616f34c;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;8;15;8;20;3639;3693;8;22;3;16;13;122;3;16;13;104
b9a560c0-ba93-4c8d-8bb6-7d1b0ddf952b;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;9;15;9;20;3639;3639;9;20;3;39;24;43;3;41;23;40
baf35210-de1c-4fca-8908-bab7f10e7656;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;11;15;11;20;3639;3639;11;20;0;10;1;122;0;10;1;134
cba9011f-9063-4181-a1e3-d61117bbef99;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;13;15;13;20;3639;3639;13;20;12;23;23;223;12;24;25;202
8fa1f528-d39b-4957-b388-c6315d0e9452;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;14;15;14;20;3639;3999;14;23;10;5;26;37;10;5;28;41
d95858e3-bd69-49d7-887c-9eb5e9636c57;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;15;15;15;20;3639;3639;15;20;9;1;27;95;9;1;26;102
6455c84a-0229-4d75-a96a-7985f5b5a0f0;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;16;15;16;20;3639;3639;16;20;7;8;19;190;7;8;23;204
ddd5cd5c-3b65-4df3-b60c-0f19960e302b;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;15;18;20;3639;3639;18;20;3;4;0;11;3;4;0;11
5108b8ca-d85d-4df9-a1ae-35ae21df9bcf;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;20;15;20;20;3639;3738;20;23;7;13;27;208;7;13;24;241
602d4237-9f35-4ed2-abe0-38e4c72c999c;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;21;15;21;20;3639;3837;21;23;0;32;1;36;0;33;1;37
a692db01-9aa8-4e24-b7e7-14051bec904d;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;22;15;22;20;3639;3639;22;20;5;7;14;194;5;7;14;195
2041caee-1c58-4c98-8a73-90e517bb55bd;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;23;15;23;20;3639;3639;23;20;7;61;12;283;7;62;13;283
79eee7da-dd80-437b-a67d-1f550f84bf31;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;25;15;25;20;3639;3747;25;21;1;16;9;120;1;16;10;124
7c9a49c2-1041-46fb-b296-292c7221d7cc;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;27;15;27;20;3639;3639;27;20;5;38;29;191;5;39;31;189
5c7411e2-ec26-40fd-b580-5d44eefaa7e9;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;15;28;20;3639;3639;28;20;2;3;1;47;2;3;1;56
4c293313-ab8a-410f-aba4-0bfbf0563636;AB1263;3a0d9aac-d5e3-4f97-a7fe-c83de7b79282;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;15;29;20;3639;3639;29;20;4;34;30;274;4;30;17;156
b7fa7718-60e0-4455-9b36-0c415c9b309a;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;0;13;0;15;1439;1439;0;15;19;25;17;14;20;26;15;16
62130ec2-246b-4818-b8fc-ab73079f4846;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;1;13;1;15;1439;1439;1;15;2;16;17;47;2;17;17;44
5504b8ad-c650-4360-bc8e-0a4e91db3499;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;5;13;5;15;1439;1439;5;15;1;18;2;40;1;19;2;46
70d8d576-d345-4d6a-8aa3-5dbc6f7f12dc;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;13;7;15;1439;1556;7;17;1;1;13;132;1;1;15;156
8feb6b19-d795-4f5b-b651-e78610ded5cc;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;13;8;15;1439;1439;8;15;1;38;29;85;1;37;31;93
71ed8917-0f17-4e69-9808-55c70c23247d;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;020941c7-3b40-4654-8b78-c755f48571c6;6f8c4d73-5e4d-48dc-9396-51000e68a562;12;13;12;15;1439;1439;12;15;5;26;13;293;4;27;13;156
b67a380b-f2c7-4d74-907b-7c720b97ec7c;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;14;13;14;15;1439;1439;14;15;3;39;25;35;3;40;25;33
7e9fe0c7-8e12-45cb-837f-3c3e47dda216;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;13;15;15;1439;1439;15;15;0;29;15;10;0;29;16;10
2b4c1f3f-8988-43e7-ade9-1a6d228b5139;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;020941c7-3b40-4654-8b78-c755f48571c6;19;13;19;15;1439;1582;19;16;2;4;9;131;2;4;9;131
ae6f5fab-b327-4c5e-b54a-f2e1a5480768;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;21;13;21;15;1439;1439;21;15;7;38;24;162;7;38;27;141
32657c97-4093-4bde-b0da-4c6ba2a7583b;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;13;22;15;1439;1439;22;15;0;18;15;49;0;18;14;53
32074d1f-5a1c-4a16-b1d7-0df36708f7f8;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;26;13;26;15;1439;1531;26;16;0;11;4;101;0;11;4;121
d281f3fb-c1bb-41f6-b3ab-e2b081c697a9;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;28;13;28;15;1439;1439;28;15;9;16;18;17;9;17;20;16
19fdfc6c-834c-4c99-9b7d-e5e02055a678;AB1264;381fada9-f9a0-4ee4-a994-228b88e53d35;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;b2017ed7-66c7-4498-b647-500ea1ef03d6;020941c7-3b40-4654-8b78-c755f48571c6;29;13;29;15;1439;1533;29;18;1;12;9;62;1;12;9;70
8eb77446-8d3a-4d85-9d91-fb6c16941d24;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;0;18;0;22;2683;2683;0;22;9;12;9;33;9;12;8;39
6f79ef09-b2ed-4755-ad19-e9fc968cc2ba;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;1;18;1;22;2683;2683;1;22;8;3;29;231;8;3;27;216
fb205e41-761f-43f8-86ef-ace947529eb0;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;5;18;5;22;2683;2683;5;22;3;20;3;128;3;21;3;113
7d415fbc-da31-4f1e-b289-1350137f80ab;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;7;18;7;22;2683;2683;7;22;0;20;8;154;0;20;7;163
8a0809f7-f42a-49de-af41-dd90a8eaf694;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;18;8;22;2683;2683;8;22;5;62;30;289;5;62;26;249
564a0a3a-fb22-41ab-8580-599107e412dd;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;12;18;12;22;2683;2683;12;22;9;2;25;228;9;2;22;194
bc35b5b9-8895-4e8c-b70b-09cdeb8d350e;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;14;18;14;22;2683;2683;14;22;1;24;3;187;1;24;3;164
5e51e0c8-4bca-41b0-925f-8dbcf00e70fb;AB1265;a1d6cd32-0ef0-42ea-9f49-26c1e66cb394;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;18;15;22;2683;2683;15;22;1;35;21;98;1;30;17;93
